943	[82]	[]
1074	[896]	[]
752	[657]	[205, 48, 92, 50]
300	[36]	[]
1056	[139]	[]
657	[576]	[205, 354, 147, 463, 92, 50]
1060	[906]	[]
1036	[27]	[98]
461	[405]	[]
796	[194]	[]
488	[471]	[]
638	[381]	[]
1055	[719]	[347, 408, 490, 1037, 278]
